lap_distance_m,session_uid,session_time,frame_id,player_car_index,lap_num,total_distance_m,sector,lap_invalid,pit_status,speed_kph,throttle,brake,steer,gear,rpm,g_lat,g_long,pos_x,pos_z,lap_time_s,drs
4335.0,fastf1_2024_japan_q_VER,4288.43734980212,867,1,11,4335.0,2,0,0,280.2034980211924,1.0,0.0,,7,11145.648665900677,,,-1088.7001531980084,82.58139920847695,88.197,8
4340.0,fastf1_2024_japan_q_VER,4288.50118230563,868,1,11,4340.0,2,0,0,280.84182305630026,1.0,0.0,,7,11172.777479892762,,,-1079.6040214477212,82.8367292225201,88.197,8
4345.0,fastf1_2024_japan_q_VER,4288.565014809141,869,1,11,4345.0,2,0,0,281.4801480914081,1.0,0.0,,7,11199.906293884846,,,-1070.507889697434,83.09205923656326,88.197,8
4350.0,fastf1_2024_japan_q_VER,4288.628804738432,870,1,11,4350.0,2,0,0,282.07377961520115,1.0,0.0,,7,11226.57433614247,,,-1063.1,83.3,88.197,8
4355.0,fastf1_2024_japan_q_VER,4288.692407854985,871,1,11,4355.0,2,0,0,282.4712990936556,1.0,0.0,,7,11251.220543806647,,,-1063.1,83.3,88.197,8
4360.0,fastf1_2024_japan_q_VER,4288.756010971538,872,1,11,4360.0,2,0,0,282.86881857211006,1.0,0.0,,7,11275.866751470823,,,-1063.1,83.3,88.197,8
4365.0,fastf1_2024_japan_q_VER,4288.819465536365,873,1,11,4365.0,2,0,0,283.26540960228175,1.0,0.0,,7,11282.407542386309,,,-1056.5178418634125,83.45924576136905,88.197,8
4370.0,fastf1_2024_japan_q_VER,4288.882846933925,874,1,11,4370.0,2,0,0,283.6615433370306,1.0,0.0,,7,11280.030739977816,,,-1046.6937252416412,83.69692600221836,88.197,8
4375.0,fastf1_2024_japan_q_VER,4288.946163407507,875,1,11,4375.0,2,0,0,284.06545291076645,1.0,0.0,,7,11278.032726455383,,,-1037.5702000449537,83.91963587322995,88.197,8
4380.0,fastf1_2024_japan_q_VER,4289.0090988986285,876,1,11,4380.0,2,0,0,284.51499213306363,1.0,0.0,,7,11278.257496066532,,,-1032.5578377163406,84.05449763991909,88.197,8
4385.0,fastf1_2024_japan_q_VER,4289.07203438975,877,1,11,4385.0,2,0,0,284.96453135536075,1.0,0.0,,7,11278.48226567768,,,-1027.5454753877275,84.18935940660823,88.197,8
4390.0,fastf1_2024_japan_q_VER,4289.134969880872,878,1,11,4390.0,2,0,0,285.4140705776579,1.0,0.0,,7,11278.70703528883,,,-1022.5331130591143,84.32422117329737,88.197,8
4395.0,fastf1_2024_japan_q_VER,4289.197905371993,879,1,11,4395.0,2,0,0,285.86360979995504,1.0,0.0,,7,11278.931804899978,,,-1017.520750730501,84.45908293998652,88.197,8
4400.0,fastf1_2024_japan_q_VER,4289.260537499999,880,1,11,4400.0,2,0,0,286.241875,1.0,0.0,,7,11296.5359375,,,-1014.5487499999999,84.53628125,88.197,8
4405.0,fastf1_2024_japan_q_VER,4289.323037499999,881,1,11,4405.0,2,0,0,286.5890972222222,1.0,0.0,,7,11321.709548611112,,,-1012.4654166666667,84.58836458333333,88.197,8
4410.0,fastf1_2024_japan_q_VER,4289.3855375,882,1,11,4410.0,2,0,0,286.93631944444445,1.0,0.0,,7,11346.883159722223,,,-1010.3820833333333,84.64044791666667,88.197,8
4415.0,fastf1_2024_japan_q_VER,4289.4480375,883,1,11,4415.0,2,0,0,287.2835416666667,1.0,0.0,,7,11372.056770833333,,,-1008.2987499999999,84.69253125,88.197,8
4420.0,fastf1_2024_japan_q_VER,4289.5105375,884,1,11,4420.0,2,0,0,287.6307638888889,1.0,0.0,,7,11397.230381944444,,,-1006.2154166666667,84.74461458333333,88.197,8
4425.0,fastf1_2024_japan_q_VER,4289.5730375,885,1,11,4425.0,2,0,0,287.97798611111114,1.0,0.0,,7,11422.403993055555,,,-1004.1320833333333,84.79669791666666,88.197,8
4430.0,fastf1_2024_japan_q_VER,4289.635336966678,886,1,11,4430.0,2,0,0,288.2083463095609,1.0,0.0,,7,11422.749922142635,,,-1001.1664901899719,84.86250389286826,88.197,8
4435.0,fastf1_2024_japan_q_VER,4289.697622858923,887,1,11,4435.0,2,0,0,288.43079592472304,1.0,0.0,,7,11421.41522445166,,,-998.1411754237665,84.92923877741691,88.197,8
4440.0,fastf1_2024_japan_q_VER,4289.759908751168,888,1,11,4440.0,2,0,0,288.65324553988523,1.0,0.0,,7,11420.080526760688,,,-995.115860657561,84.99597366196556,88.197,8
4445.0,fastf1_2024_japan_q_VER,4289.822194643413,889,1,11,4445.0,2,0,0,288.87569515504737,1.0,0.0,,7,11418.745829069716,,,-992.0905458913555,85.06270854651422,88.197,8
4450.0,fastf1_2024_japan_q_VER,4289.884383316782,890,1,11,4450.0,2,0,0,289.13691658391264,1.0,0.0,,7,11418.136916583913,,,-987.9081181727903,85.1684582919563,88.197,8
4455.0,fastf1_2024_japan_q_VER,4289.946448857994,891,1,11,4455.0,2,0,0,289.44724428997023,1.0,0.0,,7,11418.44724428997,,,-982.2601539225421,85.3236221449851,88.197,8
4460.0,fastf1_2024_japan_q_VER,4290.0085143992055,892,1,11,4460.0,2,0,0,289.7575719960278,1.0,0.0,,7,11418.757571996028,,,-976.6121896722939,85.4787859980139,88.197,8
4465.0,fastf1_2024_japan_q_VER,4290.070580923809,893,1,11,4465.0,2,0,0,290.0,1.0,0.0,,7,11422.791341230022,,,-971.2493353333678,85.61697615476129,88.197,8
4470.0,fastf1_2024_japan_q_VER,4290.132650959499,894,1,11,4470.0,2,0,0,290.0,1.0,0.0,,7,11440.119226193556,,,-966.9044328350487,85.69456369937413,88.197,8
4475.0,fastf1_2024_japan_q_VER,4290.1947209951895,895,1,11,4475.0,2,0,0,290.0,1.0,0.0,,7,11457.44711115709,,,-962.5595303367297,85.77215124398697,88.197,8
4480.0,fastf1_2024_japan_q_VER,4290.25679103088,896,1,11,4480.0,2,0,0,290.0,1.0,0.0,,7,11474.774996120625,,,-958.2146278384107,85.84973878859981,88.197,8
4485.0,fastf1_2024_japan_q_VER,4290.3187105871475,897,1,11,4485.0,2,0,0,290.18092155956236,1.0,0.0,,7,11490.975342887965,,,-953.5998304823544,85.92713823393436,88.197,8
4490.0,fastf1_2024_japan_q_VER,4290.380353367236,898,1,11,4490.0,2,0,0,290.69461139364057,1.0,0.0,,7,11505.101813325115,,,-948.4886166332766,86.00419170904608,88.197,8
4495.0,fastf1_2024_japan_q_VER,4290.441996147326,899,1,11,4495.0,2,0,0,291.2083012277187,1.0,0.0,,7,11519.228283762264,,,-943.3774027841988,86.08124518415781,88.197,8
4500.0,fastf1_2024_japan_q_VER,4290.5036389274155,900,1,11,4500.0,2,0,0,291.72199106179687,1.0,0.0,,7,11533.354754199414,,,-938.266188935121,86.15829865926953,88.197,8
4505.0,fastf1_2024_japan_q_VER,4290.565186146521,901,1,11,4505.0,2,0,0,292.088081707879,1.0,0.0,,7,11540.91191829212,,,-933.4653125479958,86.21761634157579,88.197,8
4510.0,fastf1_2024_japan_q_VER,4290.6266206419905,902,1,11,4510.0,2,0,0,292.28006450622024,1.0,0.0,,7,11540.71993549378,,,-929.0305099063124,86.25601290124405,88.197,8
4515.0,fastf1_2024_japan_q_VER,4290.68805513746,903,1,11,4515.0,2,0,0,292.4720473045615,1.0,0.0,,7,11540.527952695438,,,-924.5957072646291,86.2944094609123,88.197,8
4520.0,fastf1_2024_japan_q_VER,4290.749489632929,904,1,11,4520.0,2,0,0,292.66403010290276,1.0,0.0,,7,11540.335969897098,,,-920.1609046229458,86.33280602058056,88.197,8
4525.0,fastf1_2024_japan_q_VER,4290.810924128398,905,1,11,4525.0,2,0,0,292.85601290124407,1.0,0.0,,7,11540.143987098756,,,-915.7261019812624,86.37120258024882,88.197,8
4530.0,fastf1_2024_japan_q_VER,4290.8723586238675,906,1,11,4530.0,2,0,0,293.0,1.0,0.0,,7,11445.928428812778,,,-909.8946244816464,86.4,88.197,8
4535.0,fastf1_2024_japan_q_VER,4290.933793119337,907,1,11,4535.0,2,0,0,293.0,1.0,0.0,,7,11069.64214406389,,,-899.8731224082321,86.4,88.197,8
4540.0,fastf1_2024_japan_q_VER,4290.995227614805,908,1,11,4540.0,2,0,0,293.0,1.0,0.0,,7,10693.355859315001,,,-889.8516203348179,86.4,88.197,8
4545.0,fastf1_2024_japan_q_VER,4291.056660892002,909,1,11,4545.0,2,0,0,293.0,1.0,0.0,,7,10550.481385919646,,,-886.0025433099889,86.4,88.197,8
4550.0,fastf1_2024_japan_q_VER,4291.1180935004295,910,1,11,4550.0,2,0,0,293.0,1.0,0.0,,8,10535.737559896794,,,-885.5417987467747,86.4,88.197,8
4555.0,fastf1_2024_japan_q_VER,4291.179526108858,911,1,11,4555.0,2,0,0,293.0,1.0,0.0,,8,10520.99373387394,,,-885.0810541835606,86.4,88.197,8
4560.0,fastf1_2024_japan_q_VER,4291.240796811837,912,1,11,4560.0,2,0,0,293.29746014796734,1.0,0.0,,8,10508.430478224393,,,-881.0966211578067,86.4,88.197,8
4565.0,fastf1_2024_japan_q_VER,4291.3018142780875,913,1,11,4565.0,2,0,0,294.06017847608877,1.0,0.0,,8,10499.277858286934,,,-871.6007779726949,86.4,88.197,8
4570.0,fastf1_2024_japan_q_VER,4291.362831744337,914,1,11,4570.0,2,0,0,294.8228968042102,1.0,0.0,,8,10490.125238349478,,,-862.104934787583,86.4,88.197,8
4575.0,fastf1_2024_japan_q_VER,4291.423848495942,915,1,11,4575.0,2,0,0,295.0,1.0,0.0,,8,10496.432729269633,,,-859.9,86.4,88.197,8
4580.0,fastf1_2024_japan_q_VER,4291.484865031423,916,1,11,4580.0,2,0,0,295.0,1.0,0.0,,8,10507.415705656233,,,-859.9,86.4,88.197,8
4585.0,fastf1_2024_japan_q_VER,4291.545881566905,917,1,11,4585.0,2,0,0,295.0,1.0,0.0,,8,10518.398682042833,,,-859.9,86.4,88.197,8
4590.0,fastf1_2024_japan_q_VER,4291.606797673626,918,1,11,4590.0,2,0,0,295.0928276436934,1.0,0.0,,8,10528.270071609897,,,-856.428246125867,86.4,88.197,8
4595.0,fastf1_2024_japan_q_VER,4291.667609252453,919,1,11,4595.0,2,0,0,295.28227181449626,1.0,0.0,,8,10536.984503466829,,,-849.3430341378398,86.4,88.197,8
4600.0,fastf1_2024_japan_q_VER,4291.728420831281,920,1,11,4600.0,2,0,0,295.4717159852991,1.0,0.0,,8,10545.69893532376,,,-842.2578221498127,86.4,88.197,8
4605.0,fastf1_2024_japan_q_VER,4291.7892324101085,921,1,11,4605.0,2,0,0,295.66116015610197,1.0,0.0,,8,10554.413367180692,,,-835.1726101617857,86.4,88.197,8
4610.0,fastf1_2024_japan_q_VER,4291.850043988937,922,1,11,4610.0,2,0,0,295.85060432690483,1.0,0.0,,8,10563.127799037624,,,-828.0873981737585,86.4,88.197,8
4615.0,fastf1_2024_japan_q_VER,4291.910769170367,923,1,11,4615.0,2,0,0,296.06384585183173,1.0,0.0,,8,10570.351152185074,,,-821.8200416779923,86.4,88.197,8
4620.0,fastf1_2024_japan_q_VER,4291.971172057624,924,1,11,4620.0,2,0,0,296.3658602881218,1.0,0.0,,8,10572.01223158467,,,-818.6035879315033,86.4,88.197,8
4625.0,fastf1_2024_japan_q_VER,4292.031574944883,925,1,11,4625.0,2,0,0,296.66787472441183,1.0,0.0,,8,10573.673310984264,,,-815.3871341850141,86.4,88.197,8
4630.0,fastf1_2024_japan_q_VER,4292.09197783214,926,1,11,4630.0,2,0,0,296.9698891607019,1.0,0.0,,8,10575.33439038386,,,-812.1706804385251,86.4,88.197,8
4635.0,fastf1_2024_japan_q_VER,4292.152380719398,927,1,11,4635.0,2,0,0,297.27190359699193,1.0,0.0,,8,10576.995469783456,,,-808.954226692036,86.4,88.197,8
4640.0,fastf1_2024_japan_q_VER,4292.212783606657,928,1,11,4640.0,2,0,0,297.573918033282,1.0,0.0,,8,10578.656549183052,,,-805.7377729455469,86.4,88.197,8
4645.0,fastf1_2024_japan_q_VER,4292.273186493914,929,1,11,4645.0,2,0,0,297.87593246957204,1.0,0.0,,8,10580.317628582647,,,-802.5213191990579,86.4,88.197,8
4650.0,fastf1_2024_japan_q_VER,4292.333587768969,930,1,11,4650.0,2,0,0,298.0,1.0,0.0,,8,10586.560588901471,,,-795.5726840317102,86.4,88.197,8
4655.0,fastf1_2024_japan_q_VER,4292.39398791997,931,1,11,4655.0,2,0,0,298.0,1.0,0.0,,8,10595.998112495281,,,-786.0219101547755,86.4,88.197,8
4660.0,fastf1_2024_japan_q_VER,4292.45438807097,932,1,11,4660.0,2,0,0,298.0,1.0,0.0,,8,10605.43563608909,,,-776.4711362778406,86.4,88.197,8
4665.0,fastf1_2024_japan_q_VER,4292.514601615411,933,1,11,4665.0,2,0,0,298.2358400642151,1.0,0.0,,8,10622.98048462349,,,-772.1973109918226,86.4,88.197,8
4670.0,fastf1_2024_japan_q_VER,4292.574803291025,934,1,11,4670.0,2,0,0,298.4866803792706,1.0,0.0,,8,10641.04098730748,,,-768.2591180454523,86.4,88.197,8
4675.0,fastf1_2024_japan_q_VER,4292.635004966638,935,1,11,4675.0,2,0,0,298.737520694326,1.0,0.0,,8,10659.101489991472,,,-764.3209250990819,86.4,88.197,8
4680.0,fastf1_2024_japan_q_VER,4292.695206642252,936,1,11,4680.0,2,0,0,298.98836100938144,1.0,0.0,,8,10677.161992675463,,,-760.3827321527116,86.4,88.197,8
4685.0,fastf1_2024_japan_q_VER,4292.755405437945,937,1,11,4685.0,2,0,0,299.0,1.0,0.0,,8,10667.714859034815,,,-754.5312130029097,86.4,88.197,8
4690.0,fastf1_2024_japan_q_VER,4292.815604093509,938,1,11,4690.0,2,0,0,299.0,1.0,0.0,,8,10656.929266579713,,,-748.586595766028,86.4,88.197,8
4695.0,fastf1_2024_japan_q_VER,4292.875802749072,939,1,11,4695.0,3,0,0,299.0,1.0,0.0,,8,10646.14367412461,,,-742.6419785291463,86.4,88.197,8
4700.0,fastf1_2024_japan_q_VER,4292.936001404635,940,1,11,4700.0,3,0,0,299.0,1.0,0.0,,8,10635.35808166951,,,-736.6973612922646,86.4,88.197,8
4705.0,fastf1_2024_japan_q_VER,4292.9958164829,941,1,11,4705.0,3,0,0,299.36135301812743,1.0,0.0,,8,10659.029975705474,,,-733.0852139786957,86.38193234909363,88.197,8
4710.0,fastf1_2024_japan_q_VER,4293.055618389086,942,1,11,4710.0,3,0,0,299.7351149317884,1.0,0.0,,8,10683.88514296393,,,-729.5531638945993,86.36324425341058,88.197,8
4715.0,fastf1_2024_japan_q_VER,4293.115420295272,943,1,11,4715.0,3,0,0,300.10887684544946,1.0,0.0,,8,10708.740310222387,,,-726.0211138105029,86.34455615772752,88.197,8
4720.0,fastf1_2024_japan_q_VER,4293.1752222014575,944,1,11,4720.0,3,0,0,300.48263875911044,1.0,0.0,,8,10733.595477480843,,,-722.4890637264065,86.32586806204448,88.197,8
4725.0,fastf1_2024_japan_q_VER,4293.235024107643,945,1,11,4725.0,3,0,0,300.85640067277143,1.0,0.0,,8,10758.4506447393,,,-718.95701364231,86.30717996636143,88.197,8
4730.0,fastf1_2024_japan_q_VER,4293.294825738548,946,1,11,4730.0,3,0,0,301.0,1.0,0.0,,8,10761.555495754097,,,-712.6285252960176,86.3,88.197,8
4735.0,fastf1_2024_japan_q_VER,4293.354627197703,947,1,11,4735.0,3,0,0,301.0,1.0,0.0,,8,10751.090240401865,,,-704.5553283100111,86.3,88.197,8
4740.0,fastf1_2024_japan_q_VER,4293.414428656859,948,1,11,4740.0,3,0,0,301.0,1.0,0.0,,8,10740.624985049635,,,-696.4821313240045,86.3,88.197,8
4745.0,fastf1_2024_japan_q_VER,4293.474175623323,949,1,11,4745.0,3,0,0,301.06739843051554,1.0,0.0,,8,10733.269593722061,,,-690.6,86.3,88.197,8
4750.0,fastf1_2024_japan_q_VER,4293.533776298798,950,1,11,4750.0,3,0,0,301.3157345783252,1.0,0.0,,8,10734.2629383133,,,-690.6,86.3,88.197,8
4755.0,fastf1_2024_japan_q_VER,4293.593376974272,951,1,11,4755.0,3,0,0,301.5640707261349,1.0,0.0,,8,10735.25628290454,,,-690.6,86.3,88.197,8
4760.0,fastf1_2024_japan_q_VER,4293.652977649747,952,1,11,4760.0,3,0,0,301.81240687394455,1.0,0.0,,8,10736.249627495778,,,-690.6,86.3,88.197,8
4765.0,fastf1_2024_japan_q_VER,4293.712579049322,953,1,11,4765.0,3,0,0,302.0,1.0,0.0,,8,10739.82469080614,,,-687.8482044404709,86.3,88.197,8
4770.0,fastf1_2024_japan_q_VER,4293.772182685144,954,1,11,4770.0,3,0,0,302.0,1.0,0.0,,8,10751.37289524661,,,-676.5980181791085,86.3,88.197,8
4775.0,fastf1_2024_japan_q_VER,4293.831786320966,955,1,11,4775.0,3,0,0,302.0,1.0,0.0,,8,10762.921099687082,,,-665.3478319177462,86.3,88.197,8
4780.0,fastf1_2024_japan_q_VER,4293.891279866928,956,1,11,4780.0,3,0,0,302.1663993346403,1.0,0.0,,8,10762.67522129151,,,-660.4,86.3,88.197,8
4785.0,fastf1_2024_japan_q_VER,4293.950686983901,957,1,11,4785.0,3,0,0,302.46343491950336,1.0,0.0,,8,10753.170082575893,,,-660.4,86.3,88.197,8
4790.0,fastf1_2024_japan_q_VER,4294.010094100873,958,1,11,4790.0,3,0,0,302.7604705043664,1.0,0.0,,8,10743.664943860274,,,-660.4,86.3,88.197,8
4795.0,fastf1_2024_japan_q_VER,4294.069501104544,959,1,11,4795.0,3,0,0,303.0,1.0,0.0,,8,10738.94751925488,,,-659.5735387187295,86.3,88.197,8
4800.0,fastf1_2024_japan_q_VER,4294.128907636276,960,1,11,4800.0,3,0,0,303.0,1.0,0.0,,8,10754.172308794554,,,-655.304627141919,86.3,88.197,8
4805.0,fastf1_2024_japan_q_VER,4294.18831416801,961,1,11,4805.0,3,0,0,303.0,1.0,0.0,,8,10769.39709833423,,,-651.0357155651084,86.3,88.197,8
4810.0,fastf1_2024_japan_q_VER,4294.247720699743,962,1,11,4810.0,3,0,0,303.0,1.0,0.0,,8,10784.621887873904,,,-646.7668039882979,86.3,88.197,8
4815.0,fastf1_2024_japan_q_VER,4294.3069610203775,963,1,11,4815.0,3,0,0,303.2081709182415,1.0,0.0,,8,10786.583658163518,,,-638.4601273005377,86.3,88.197,8
4820.0,fastf1_2024_japan_q_VER,4294.366170572853,964,1,11,4820.0,3,0,0,303.4548773868851,1.0,0.0,,8,10786.090245226229,,,-629.4059999013172,86.3,88.197,8
4825.0,fastf1_2024_japan_q_VER,4294.425380125327,965,1,11,4825.0,3,0,0,303.7015838555287,1.0,0.0,,8,10785.596832288942,,,-620.3518725020967,86.3,88.197,8
4830.0,fastf1_2024_japan_q_VER,4294.4845896778015,966,1,11,4830.0,3,0,0,303.9482903241723,1.0,0.0,,8,10785.103419351655,,,-611.2977451028762,86.3,88.197,8
4835.0,fastf1_2024_japan_q_VER,4294.543953791319,967,1,11,4835.0,3,0,0,303.83230788814865,1.0,0.0,,8,10794.390758263675,,,-605.3753893155681,86.3,88.197,8
4840.0,fastf1_2024_japan_q_VER,4294.603358891671,968,1,11,4840.0,3,0,0,303.6201468154623,1.0,0.0,,8,10806.271778334112,,,-600.283523571095,86.3,88.197,8
4845.0,fastf1_2024_japan_q_VER,4294.6627639920225,969,1,11,4845.0,3,0,0,303.4079857427759,1.0,0.0,,8,10818.15279840455,,,-595.1916578266217,86.3,88.197,8
4850.0,fastf1_2024_japan_q_VER,4294.722169092375,970,1,11,4850.0,3,0,0,303.1958246700895,1.0,0.0,,8,10830.033818474987,,,-590.0997920821485,86.3,88.197,8
4855.0,fastf1_2024_japan_q_VER,4294.781559278697,971,1,11,4855.0,3,0,0,303.0103619970394,1.0,0.0,,8,10841.051809985198,,,-585.1357690754944,86.3,88.197,8
4860.0,fastf1_2024_japan_q_VER,4294.840770690351,972,1,11,4860.0,3,0,0,303.14493338716187,1.0,0.0,,8,10841.72466693581,,,-581.7041986273717,86.3,88.197,8
4865.0,fastf1_2024_japan_q_VER,4294.899982102005,973,1,11,4865.0,3,0,0,303.27950477728433,1.0,0.0,,8,10842.397523886422,,,-578.2726281792491,86.3,88.197,8
4870.0,fastf1_2024_japan_q_VER,4294.959193513659,974,1,11,4870.0,3,0,0,303.4140761674068,1.0,0.0,,8,10843.070380837034,,,-574.8410577311264,86.3,88.197,8
4875.0,fastf1_2024_japan_q_VER,4295.018404925313,975,1,11,4875.0,3,0,0,303.54864755752925,1.0,0.0,,8,10843.743237787647,,,-571.4094872830037,86.3,88.197,8
4880.0,fastf1_2024_japan_q_VER,4295.0776163369665,976,1,11,4880.0,3,0,0,303.6832189476517,1.0,0.0,,8,10844.416094738259,,,-567.9779168348811,86.3,88.197,8
4885.0,fastf1_2024_japan_q_VER,4295.13682774862,977,1,11,4885.0,3,0,0,303.81779033777417,1.0,0.0,,8,10845.088951688871,,,-564.5463463867584,86.3,88.197,8
4890.0,fastf1_2024_japan_q_VER,4295.196039160274,978,1,11,4890.0,3,0,0,303.95236172789663,1.0,0.0,,8,10845.761808639483,,,-561.1147759386357,86.3,88.197,8
4895.0,fastf1_2024_japan_q_VER,4295.255502036356,979,1,11,4895.0,3,0,0,303.67914969702997,1.0,0.0,,8,10836.534916062383,,,-559.3866395152479,86.3160425151485,88.197,8
4900.0,fastf1_2024_japan_q_VER,4295.315102711831,980,1,11,4900.0,3,0,0,303.1824774014106,1.0,0.0,,8,10821.883083341612,,,-558.591963842257,86.34087612992947,88.197,8
4905.0,fastf1_2024_japan_q_VER,4295.374703387305,981,1,11,4905.0,3,0,0,302.68580510579125,1.0,0.0,,8,10807.231250620842,,,-557.797288169266,86.36570974471044,88.197,8
4910.0,fastf1_2024_japan_q_VER,4295.43430406278,982,1,11,4910.0,3,0,0,302.1891328101719,1.0,0.0,,8,10792.579417900071,,,-557.0026124962751,86.39054335949142,88.197,8
4915.0,fastf1_2024_japan_q_VER,4295.494152371524,983,1,11,4915.0,3,0,0,301.81423814238144,1.0,0.0,,8,10780.033930339305,,,-552.6411034110347,86.4,88.197,8
4920.0,fastf1_2024_japan_q_VER,4295.55415297153,984,1,11,4920.0,3,0,0,301.5142351423514,1.0,0.0,,8,10768.783817838179,,,-546.0860378603791,86.4,88.197,8
4925.0,fastf1_2024_japan_q_VER,4295.614153571536,985,1,11,4925.0,3,0,0,301.21423214232146,1.0,0.0,,8,10757.533705337055,,,-539.5309723097236,86.4,88.197,8
4930.0,fastf1_2024_japan_q_VER,4295.674154171542,986,1,11,4930.0,3,0,0,300.91422914229145,1.0,0.0,,8,10746.283592835929,,,-532.9759067590679,86.4,88.197,8
4935.0,fastf1_2024_japan_q_VER,4295.734154771548,987,1,11,4935.0,3,0,0,300.61422614226143,1.0,0.0,,8,10735.033480334803,,,-526.4208412084123,86.4,88.197,8
4940.0,fastf1_2024_japan_q_VER,4295.794155371554,988,1,11,4940.0,3,0,0,300.3142231422314,1.0,0.0,,8,10723.78336783368,,,-519.8657756577568,86.4,88.197,8
4945.0,fastf1_2024_japan_q_VER,4295.8541559715595,989,1,11,4945.0,3,0,0,300.01422014220145,1.0,0.0,,8,10712.533255332553,,,-513.3107101071012,86.4,88.197,8
4950.0,fastf1_2024_japan_q_VER,4295.914154856903,990,1,11,4950.0,3,0,0,300.0,1.0,0.0,,8,10704.855642887143,,,-505.39840403191965,86.4,88.197,8
4955.0,fastf1_2024_japan_q_VER,4295.974153656926,991,1,11,4955.0,3,0,0,300.0,1.0,0.0,,8,10697.355792884142,,,-497.4185636287279,86.4,88.197,8
4960.0,fastf1_2024_japan_q_VER,4296.03415245695,992,1,11,4960.0,3,0,0,300.0,1.0,0.0,,8,10689.855942881142,,,-489.43872322553614,86.4,88.197,8
4965.0,fastf1_2024_japan_q_VER,4296.094276877539,993,1,11,4965.0,3,0,0,299.8446796769177,1.0,0.0,,8,10681.253148045955,,,-484.1478553153066,86.41553203230823,88.197,8
4970.0,fastf1_2024_japan_q_VER,4296.154478553152,994,1,11,4970.0,3,0,0,299.59383936186225,1.0,0.0,,8,10671.972056388904,,,-480.51067074700273,86.44061606381378,88.197,8
4975.0,fastf1_2024_japan_q_VER,4296.214680228766,995,1,11,4975.0,3,0,0,299.3429990468068,1.0,0.0,,8,10662.690964731852,,,-476.87348617869895,86.46570009531932,88.197,8
4980.0,fastf1_2024_japan_q_VER,4296.274881904379,996,1,11,4980.0,3,0,0,299.0921587317514,1.0,0.0,,8,10653.409873074801,,,-473.2363016103951,86.49078412682486,88.197,8
4985.0,fastf1_2024_japan_q_VER,4296.335210577975,997,1,11,4985.0,3,0,0,298.8805919438258,1.0,0.0,,8,10651.910528898788,,,-469.69095096077643,86.51194080561743,88.197,8
4990.0,fastf1_2024_japan_q_VER,4296.395613009174,998,1,11,4990.0,3,0,0,298.6918343463324,1.0,0.0,,8,10654.93065045868,,,-466.1989354071503,86.53081656536675,88.197,8
4995.0,fastf1_2024_japan_q_VER,4296.456015440372,999,1,11,4995.0,3,0,0,298.50307674883913,1.0,0.0,,8,10657.950772018574,,,-462.70691985352425,86.54969232511608,88.197,8
5000.0,fastf1_2024_japan_q_VER,4296.5164178715695,1000,1,11,5000.0,3,0,0,298.31431915134584,1.0,0.0,,8,10660.970893578466,,,-459.21490429989814,86.5685680848654,88.197,8
5005.0,fastf1_2024_japan_q_VER,4296.576820302767,1001,1,11,5005.0,3,0,0,298.12556155385255,1.0,0.0,,8,10663.99101513836,,,-455.7228887462721,86.58744384461474,88.197,8
5010.0,fastf1_2024_japan_q_VER,4296.6372909090915,1002,1,11,5010.0,3,0,0,297.8731818181818,1.0,0.0,,8,10661.05409090909,,,-451.89086363636363,86.62536363636363,88.197,8
5015.0,fastf1_2024_japan_q_VER,4296.6978969696975,1003,1,11,5015.0,3,0,0,297.49439393939394,1.0,0.0,,8,10646.281363636363,,,-447.3832878787878,86.70112121212121,88.197,8
5020.0,fastf1_2024_japan_q_VER,4296.7585030303035,1004,1,11,5020.0,3,0,0,297.11560606060607,1.0,0.0,,8,10631.508636363636,,,-442.875712121212,86.77687878787879,88.197,8
5025.0,fastf1_2024_japan_q_VER,4296.8191090909095,1005,1,11,5025.0,3,0,0,297.0,1.0,0.0,,8,10630.75974025974,,,-436.88303896103884,86.87519480519481,88.197,8
5030.0,fastf1_2024_japan_q_VER,4296.8797151515155,1006,1,11,5030.0,3,0,0,297.0,1.0,0.0,,8,10636.170995670996,,,-430.2380173160173,86.98341991341991,88.197,8
5035.0,fastf1_2024_japan_q_VER,4296.9403212121215,1007,1,11,5035.0,3,0,0,297.0,1.0,0.0,,8,10641.58225108225,,,-423.5929956709957,87.09164502164502,88.197,8
5040.0,fastf1_2024_japan_q_VER,4297.0009272727275,1008,1,11,5040.0,3,0,0,297.0,1.0,0.0,,8,10646.993506493507,,,-416.9479740259742,87.19987012987012,88.197,8
5045.0,fastf1_2024_japan_q_VER,4297.0615333333335,1009,1,11,5045.0,3,0,0,297.0,1.0,0.0,,8,10650.526666666667,,,-410.18800000000033,87.31322222222221,88.197,8
5050.0,fastf1_2024_japan_q_VER,4297.1221393939395,1010,1,11,5050.0,3,0,0,297.0,1.0,0.0,,8,10630.829696969698,,,-402.00618181818226,87.48998989898989,88.197,8
5055.0,fastf1_2024_japan_q_VER,4297.1827454545455,1011,1,11,5055.0,3,0,0,297.0,1.0,0.0,,8,10611.132727272729,,,-393.8243636363641,87.66675757575756,88.197,8
5060.0,fastf1_2024_japan_q_VER,4297.2433515151515,1012,1,11,5060.0,3,0,0,297.0,1.0,0.0,,8,10591.435757575759,,,-385.642545454546,87.84352525252524,88.197,8
5065.0,fastf1_2024_japan_q_VER,4297.3039575757575,1013,1,11,5065.0,3,0,0,297.0,1.0,0.0,,8,10573.925454545455,,,-378.4,88.0,88.197,8
